center_id,latitude,longitude,street_name,mcpps,sector
snd-10392,47.662921,-122.365097,NW 47TH ST,BALLARD SOUTH,B
snd-10393,47.663055,-122.360793,3RD AVE NW,BALLARD SOUTH,B
snd-10394,47.662919,-122.362396,NW 47TH ST,BALLARD SOUTH,B
snd-10395,47.663055,-122.355424,GREENWOOD AVE N,PHINNEY RIDGE,B
snd-10396,47.663004,-122.360193,BAKER AVE NW,FREMONT,B
snd-10397,47.663237,-122.353972,PHINNEY AVE N,FREMONT,B
snd-10398,47.662881,-122.354700,N 47TH ST,FREMONT,B
snd-10399,47.663235,-122.352724,DAYTON AVE N,FREMONT,B
snd-10400,47.662880,-122.353350,N 47TH ST,FREMONT,B
snd-10401,47.663233,-122.351476,EVANSTON AVE N,FREMONT,B
snd-10402,47.662878,-122.352102,N 47TH ST,FREMONT,B
snd-10403,47.663232,-122.350026,FREMONT AVE N,FREMONT,B
snd-10404,47.662876,-122.350753,N 47TH ST,FREMONT,B
snd-10405,47.664086,-122.327210,2ND AVE NE,WALLINGFORD,B
snd-10406,47.663229,-122.348575,LINDEN AVE N,FREMONT,B
snd-10407,47.662874,-122.349303,N 47TH ST,FREMONT,B
snd-10408,47.664080,-122.326139,THACKERAY PL NE,WALLINGFORD,B
snd-10409,47.663171,-122.326688,NE 47TH ST,WALLINGFORD,B
snd-10410,47.663227,-122.347327,AURORA AVE N,FREMONT,B
snd-10411,47.662872,-122.347954,N 47TH ST,FREMONT,B
snd-10412,47.664074,-122.325067,LATONA AVE NE,WALLINGFORD,B
snd-10413,47.663166,-122.325616,NE 47TH ST,WALLINGFORD,B
snd-10414,47.663225,-122.346079,WHITMAN AVE N,WALLINGFORD,B
snd-10415,47.662870,-122.346706,N 47TH ST,WALLINGFORD,B
snd-10416,47.664068,-122.323996,4TH AVE NE,WALLINGFORD,B
snd-10417,47.663160,-122.324545,NE 47TH ST,WALLINGFORD,B
snd-10418,47.663097,-122.344170,GREEN LAKE WAY N,WALLINGFORD,B
snd-10419,47.663229,-122.344552,WOODLAND PARK AVE N,WALLINGFORD,B
snd-10420,47.662867,-122.345325,N 47TH ST,WALLINGFORD,B
snd-10421,47.663749,-122.322875,5TH AVE NE,WALLINGFORD,B
snd-10422,47.663155,-122.323446,NE 47TH ST,WALLINGFORD,B
snd-10423,47.663084,-122.343759,MIDVALE AVE N,WALLINGFORD,B
snd-10424,47.662872,-122.344165,N 47TH ST,WALLINGFORD,B
snd-10425,47.662664,-122.378894,17TH AVE NW,BALLARD SOUTH,B
snd-10426,47.662999,-122.380559,SHILSHOLE AVE NW,BALLARD SOUTH,B
snd-10427,47.663222,-122.342104,STONE AVE N,WALLINGFORD,B
snd-10428,47.662865,-122.342935,N 47TH ST,WALLINGFORD,B
snd-10429,47.663222,-122.341385,STONE WAY N,WALLINGFORD,B
snd-10430,47.662865,-122.341852,N 47TH ST,WALLINGFORD,B
snd-10431,47.663222,-122.340643,INTERLAKE AVE N,WALLINGFORD,B
snd-10432,47.662866,-122.341121,N 47TH ST,WALLINGFORD,B
snd-10433,47.663223,-122.339142,WOODLAWN AVE N,WALLINGFORD,B
snd-10434,47.662866,-122.339896,N 47TH ST,WALLINGFORD,B
snd-10435,47.663224,-122.337678,DENSMORE AVE N,WALLINGFORD,B
snd-10436,47.662867,-122.338412,N 47TH ST,WALLINGFORD,B
snd-10437,47.663223,-122.336420,WALLINGFORD AVE N,WALLINGFORD,B
snd-10438,47.662867,-122.337051,N 47TH ST,WALLINGFORD,B
snd-10439,47.663224,-122.335161,BURKE AVE N,WALLINGFORD,B
snd-10440,47.662867,-122.335793,N 47TH ST,WALLINGFORD,B
snd-10441,47.662882,-122.356534,PALATINE AVE N,PHINNEY RIDGE,B
snd-10442,47.662884,-122.357099,N MARKET ST,PHINNEY RIDGE,B
snd-10443,47.663223,-122.333734,MERIDIAN AVE N,WALLINGFORD,B
snd-10444,47.662866,-122.334450,N 47TH ST,WALLINGFORD,B
snd-10445,47.662298,-122.378598,SHILSHOLE AVE NW,BALLARD SOUTH,B
snd-10446,47.662570,-122.376326,15TH AVE NW,BALLARD SOUTH,B
snd-10447,47.662202,-122.377316,NW 46TH ST,BALLARD SOUTH,B
snd-10449,47.662205,-122.376219,NW 46TH ST,BALLARD SOUTH,B
snd-10450,47.662569,-122.376113,15TH AVE NW,BALLARD SOUTH,B
snd-10452,47.662567,-122.373595,14TH AVE NW,BALLARD SOUTH,B
snd-10453,47.662204,-122.374852,NW 46TH ST,BALLARD SOUTH,B
snd-10454,47.662642,-122.360791,3RD AVE NW,FREMONT,B
snd-10457,47.662796,-122.359017,2ND AVE NW,FREMONT,B
snd-10458,47.662368,-122.359905,NW 46TH ST,FREMONT,B
snd-10459,47.662564,-122.370768,11TH AVE NW,BALLARD SOUTH,B
snd-10461,47.662784,-122.357840,1ST AVE NW,FREMONT,B
snd-10462,47.662371,-122.358433,NW 46TH ST,FREMONT,B
snd-10467,47.662372,-122.356801,N 46TH ST,FREMONT,B
snd-10468,47.662466,-122.356362,N MARKET ST,FREMONT,B
snd-10469,47.662629,-122.355427,GREENWOOD AVE N,PHINNEY RIDGE,B
snd-10470,47.662375,-122.355806,N 46TH ST,PHINNEY RIDGE,B
snd-10471,47.662567,-122.368607,9TH AVE NW,BALLARD SOUTH,B
snd-10472,47.662198,-122.369691,NW 46TH ST,BALLARD SOUTH,B
snd-10473,47.662569,-122.368227,LEARY WAY NW,BALLARD SOUTH,B
snd-10474,47.662196,-122.368239,NW 46TH ST,BALLARD SOUTH,B
snd-10475,47.662749,-122.333738,MERIDIAN AVE N,WALLINGFORD,B
snd-10476,47.662558,-122.366194,8TH AVE NW,BALLARD SOUTH,B
snd-10477,47.662194,-122.367030,NW 46TH ST,BALLARD SOUTH,B
snd-10478,47.662916,-122.332535,BAGLEY AVE N,WALLINGFORD,B
snd-10479,47.662629,-122.333139,N 46TH ST,WALLINGFORD,B
snd-10480,47.662556,-122.364002,6TH AVE NW,BALLARD SOUTH,B
snd-10481,47.662192,-122.365100,NW 46TH ST,BALLARD SOUTH,B
snd-10482,47.662910,-122.331343,CORLISS AVE N,WALLINGFORD,B
snd-10483,47.662624,-122.331942,N 46TH ST,WALLINGFORD,B
snd-10485,47.662619,-122.330749,N 46TH ST,WALLINGFORD,B
snd-10486,47.663801,-122.329071,EASTERN AVE N,WALLINGFORD,B
snd-10487,47.662614,-122.329556,N 46TH ST,WALLINGFORD,B
snd-10488,47.662276,-122.360790,3RD AVE NW,BALLARD SOUTH,B
snd-10489,47.662189,-122.362397,NW 46TH ST,BALLARD SOUTH,B
snd-10490,47.663806,-122.328257,1ST AVE NE,WALLINGFORD,B
snd-10491,47.662610,-122.328605,N 46TH ST,WALLINGFORD,B
snd-10492,47.662889,-122.327228,2ND AVE NE,WALLINGFORD,B
snd-10493,47.662606,-122.327742,NE 46TH ST,WALLINGFORD,B
snd-10494,47.662259,-122.355430,GREENWOOD AVE N,PHINNEY RIDGE,B
snd-10495,47.662244,-122.355817,N MARKET ST,PHINNEY RIDGE,B
snd-10496,47.662510,-122.353977,PHINNEY AVE N,FREMONT,B
snd-10497,47.662142,-122.354706,N 46TH ST,FREMONT,B
snd-10498,47.662509,-122.352730,DAYTON AVE N,FREMONT,B
snd-10499,47.662140,-122.353357,N 46TH ST,FREMONT,B
snd-10500,47.662507,-122.351481,EVANSTON AVE N,FREMONT,B
snd-10501,47.662138,-122.352108,N 46TH ST,FREMONT,B
snd-10502,47.662506,-122.350031,FREMONT AVE N,FREMONT,B
snd-10503,47.662136,-122.350759,N 46TH ST,FREMONT,B
snd-10504,47.662528,-122.348580,LINDEN AVE N,FREMONT,B
snd-10505,47.662132,-122.349315,N 46TH ST,FREMONT,B
snd-10506,47.662526,-122.347332,AURORA AVE N,WALLINGFORD,B
snd-10507,47.662182,-122.347959,N 46TH ST,FREMONT,B
snd-10508,47.662511,-122.345337,GREEN LAKE WAY N,WALLINGFORD,B
snd-10509,47.662498,-122.346085,WHITMAN AVE N,WALLINGFORD,B
snd-10510,47.662176,-122.346691,N 46TH ST,WALLINGFORD,B
snd-10511,47.662502,-122.344560,WOODLAND PARK AVE N,WALLINGFORD,B
snd-10512,47.662126,-122.345320,N 46TH ST,WALLINGFORD,B
snd-10514,47.662495,-122.343765,MIDVALE AVE N,WALLINGFORD,B
snd-10515,47.662128,-122.343978,N 46TH ST,WALLINGFORD,B
snd-10517,47.662083,-122.348388,N 46TH ST,FREMONT,B
snd-10518,47.662482,-122.341823,STONE WAY N,WALLINGFORD,B
snd-10519,47.662495,-122.342112,STONE AVE N,WALLINGFORD,B
snd-10520,47.662125,-122.342942,N 46TH ST,WALLINGFORD,B
snd-10522,47.662496,-122.340651,INTERLAKE AVE N,WALLINGFORD,B
snd-10523,47.662125,-122.341385,N 46TH ST,WALLINGFORD,B
snd-10524,47.662496,-122.339148,WOODLAWN AVE N,WALLINGFORD,B
snd-10525,47.662126,-122.339903,N 46TH ST,WALLINGFORD,B
snd-10526,47.662497,-122.337682,DENSMORE AVE N,WALLINGFORD,B
snd-10527,47.662127,-122.338417,N 46TH ST,WALLINGFORD,B
snd-10528,47.662497,-122.336424,WALLINGFORD AVE N,WALLINGFORD,B
snd-10529,47.662127,-122.337055,N 46TH ST,WALLINGFORD,B
snd-10530,47.662497,-122.335166,BURKE AVE N,WALLINGFORD,B
snd-10531,47.662127,-122.335797,N 46TH ST,WALLINGFORD,B
snd-10532,47.662611,-122.322904,5TH AVE NE,WALLINGFORD,B
snd-10534,47.661902,-122.377312,SHILSHOLE AVE NW,BALLARD SOUTH,B
snd-10535,47.662380,-122.333741,MERIDIAN AVE N,WALLINGFORD,B
snd-10536,47.662127,-122.334456,N 46TH ST,WALLINGFORD,B
snd-10537,47.661563,-122.376214,SHILSHOLE AVE NW,BALLARD SOUTH,B
snd-10539,47.661474,-122.374856,NW 45TH ST,BALLARD SOUTH,B
snd-10541,47.661834,-122.370769,11TH AVE NW,BALLARD SOUTH,B
snd-10543,47.661832,-122.368615,9TH AVE NW,BALLARD SOUTH,B
snd-10544,47.661468,-122.369693,NW 45TH ST,BALLARD SOUTH,B
snd-10545,47.661830,-122.367512,LEARY WAY NW,BALLARD SOUTH,B
snd-10546,47.661466,-122.367887,NW 45TH ST,BALLARD SOUTH,B
snd-10547,47.661827,-122.366185,8TH AVE NW,BALLARD SOUTH,B
snd-10548,47.661463,-122.366666,NW 45TH ST,BALLARD SOUTH,B
snd-10549,47.661940,-122.343772,MIDVALE AVE N,WALLINGFORD,B
snd-10550,47.661963,-122.344138,N MIDVALE PL,WALLINGFORD,B
snd-10551,47.661827,-122.364005,6TH AVE NW,BALLARD SOUTH,B
snd-10552,47.661462,-122.365090,NW 45TH ST,BALLARD SOUTH,B
snd-10553,47.661462,-122.363721,NW 45TH ST,FREMONT,B
snd-10554,47.661461,-122.362786,NW 45TH ST,BALLARD SOUTH,B
snd-10555,47.661485,-122.360184,NW 45TH ST,FREMONT,B
snd-10557,47.661828,-122.360790,3RD AVE NW,BALLARD SOUTH,B
snd-10558,47.661464,-122.361463,NW 45TH ST,BALLARD SOUTH,B
snd-10559,47.661929,-122.359025,2ND AVE NW,FREMONT,B
snd-10560,47.661487,-122.359301,NW 45TH ST,FREMONT,B
snd-10561,47.661488,-122.358700,NW 45TH ST,FREMONT,B
snd-10563,47.661924,-122.357853,1ST AVE NW,FREMONT,B
snd-10564,47.661488,-122.358079,NW 45TH ST,FREMONT,B
snd-10567,47.661723,-122.356543,PALATINE AVE N,FREMONT,B
snd-10568,47.661490,-122.356881,N 45TH ST,FREMONT,B
snd-10571,47.661713,-122.348008,N PHINNEY WAY,FREMONT,B
snd-10572,47.661798,-122.355436,GREENWOOD AVE N,FREMONT,B
snd-10573,47.661490,-122.355750,N 45TH ST,FREMONT,B
snd-10574,47.661401,-122.354912,N 45TH ST,FREMONT,B
snd-10575,47.661705,-122.353985,PHINNEY AVE N,FREMONT,B
snd-10577,47.661400,-122.353844,N 45TH ST,FREMONT,B
snd-10578,47.661768,-122.352736,DAYTON AVE N,FREMONT,B
snd-10579,47.661399,-122.353027,N 45TH ST,FREMONT,B
snd-10580,47.661398,-122.352398,N 45TH ST,FREMONT,B
snd-10581,47.661766,-122.351487,EVANSTON AVE N,FREMONT,B
snd-10582,47.661397,-122.351773,N 45TH ST,FREMONT,B
snd-10583,47.661396,-122.351246,N 45TH ST,FREMONT,B
snd-10584,47.661765,-122.350037,FREMONT AVE N,FREMONT,B
snd-10585,47.661395,-122.350521,N 45TH ST,FREMONT,B
snd-10586,47.661743,-122.348599,LINDEN AVE N,FREMONT,B
snd-10587,47.661393,-122.349319,N 45TH ST,FREMONT,B
snd-10589,47.661392,-122.348121,N 45TH ST,FREMONT,B
snd-10592,47.661768,-122.346400,GREEN LAKE WAY N,WALLINGFORD,B
snd-10594,47.661758,-122.346092,WHITMAN AVE N,WALLINGFORD,B
snd-10595,47.661390,-122.346382,N 45TH ST,WALLINGFORD,B
snd-10596,47.661387,-122.345855,N 45TH ST,FREMONT,B
snd-10597,47.661755,-122.344555,WOODLAND PARK AVE N,WALLINGFORD,B
snd-10598,47.661385,-122.345086,N 45TH ST,FREMONT,B
snd-10599,47.661570,-122.343776,MIDVALE AVE N,WALLINGFORD,B
snd-10600,47.661385,-122.344168,N 45TH ST,FREMONT,B
snd-10601,47.661578,-122.343450,N MIDVALE PL,WALLINGFORD,B
snd-10602,47.661364,-122.343448,N 45TH ST,FREMONT,B
snd-10603,47.661755,-122.342131,STONE WAY N,WALLINGFORD,B
snd-10604,47.661387,-122.342640,N 45TH ST,WALLINGFORD,B
snd-10605,47.661756,-122.340658,INTERLAKE AVE N,WALLINGFORD,B
snd-10606,47.661385,-122.341404,N 45TH ST,WALLINGFORD,B
snd-10607,47.661756,-122.339154,WOODLAWN AVE N,WALLINGFORD,B
snd-10608,47.661386,-122.339910,N 45TH ST,WALLINGFORD,B
snd-10609,47.661386,-122.338860,N 45TH ST,WALLINGFORD,B
snd-10610,47.661757,-122.337686,DENSMORE AVE N,WALLINGFORD,B
snd-10611,47.661387,-122.338126,N 45TH ST,WALLINGFORD,B
snd-10612,47.661387,-122.337530,N 45TH ST,WALLINGFORD,B
snd-10613,47.661735,-122.336434,WALLINGFORD AVE N,WALLINGFORD,B
snd-10614,47.661386,-122.336833,N 45TH ST,WALLINGFORD,B
snd-10616,47.661749,-122.335173,BURKE AVE N,WALLINGFORD,B
snd-10617,47.661386,-122.335683,N 45TH ST,WALLINGFORD,B
snd-10618,47.661757,-122.333731,MERIDIAN AVE N,WALLINGFORD,B
snd-10619,47.661386,-122.334395,N 45TH ST,WALLINGFORD,B
snd-10620,47.662004,-122.332543,BAGLEY AVE N,WALLINGFORD,B
snd-10621,47.661384,-122.333133,N 45TH ST,WALLINGFORD,B
snd-10622,47.661998,-122.331350,CORLISS AVE N,WALLINGFORD,B
snd-10623,47.661378,-122.331952,N 45TH ST,WALLINGFORD,B
snd-10624,47.661993,-122.330157,SUNNYSIDE AVE N,WALLINGFORD,B
snd-10625,47.661372,-122.330759,N 45TH ST,WALLINGFORD,B
snd-10626,47.661987,-122.328964,EASTERN AVE N,WALLINGFORD,B
snd-10627,47.661366,-122.329566,N 45TH ST,WALLINGFORD,B
snd-10628,47.661984,-122.328256,1ST AVE NE,WALLINGFORD,B
snd-10629,47.661361,-122.328615,N 45TH ST,WALLINGFORD,B
snd-10630,47.661204,-122.373597,14TH AVE NW,BALLARD SOUTH,B
snd-10631,47.661156,-122.374875,SHILSHOLE AVE NW,BALLARD SOUTH,B
snd-10632,47.661979,-122.327241,2ND AVE NE,WALLINGFORD,B
snd-10633,47.661357,-122.327755,NE 45TH ST,WALLINGFORD,B
snd-10634,47.662259,-122.326166,THACKERAY PL NE,WALLINGFORD,B
snd-10635,47.661352,-122.326715,NE 45TH ST,WALLINGFORD,B
snd-10636,47.662254,-122.325094,LATONA AVE NE,WALLINGFORD,B
snd-10637,47.661347,-122.325643,NE 45TH ST,WALLINGFORD,B
snd-10638,47.661129,-122.366165,8TH AVE NW,BALLARD SOUTH,B
snd-10639,47.662248,-122.324023,4TH AVE NE,WALLINGFORD,B
snd-10640,47.661341,-122.324572,NE 45TH ST,WALLINGFORD,B
snd-10641,47.661128,-122.364003,6TH AVE NW,FREMONT,B
snd-10642,47.660795,-122.365078,NW 44TH ST,FREMONT,B
snd-10643,47.661701,-122.322941,5TH AVE NE,WALLINGFORD,B
snd-10644,47.661336,-122.323496,NE 45TH ST,WALLINGFORD,B
snd-10646,47.661326,-122.321842,NE 45TH ST,UNIVERSITY,U
snd-10647,47.661211,-122.376222,BALLARD BR,BALLARD SOUTH,B
snd-10653,47.661079,-122.350036,FREMONT AVE N,FREMONT,B
snd-10654,47.661076,-122.348615,LINDEN AVE N,FREMONT,B
snd-10655,47.660762,-122.349332,N ALLEN PL,FREMONT,B
snd-10656,47.661470,-122.347338,AURORA AVE N,WALLINGFORD,B
snd-10657,47.661092,-122.347418,N PHINNEY WAY,FREMONT,B
snd-10658,47.660760,-122.347985,N ALLEN PL,FREMONT,B
snd-10659,47.660637,-122.363999,6TH AVE NW,FREMONT,B
snd-10660,47.660972,-122.363433,5TH AVE NW,FREMONT,B
snd-10661,47.660481,-122.363714,NW 44TH ST,FREMONT,B
snd-10662,47.660482,-122.363186,NW 44TH ST,FREMONT,B
snd-10663,47.660950,-122.362138,4TH AVE NW,FREMONT,B
snd-10664,47.660482,-122.362473,NW 44TH ST,FREMONT,B
snd-10666,47.660977,-122.360791,3RD AVE NW,FREMONT,B
snd-10667,47.660483,-122.361398,NW 44TH ST,FREMONT,B
snd-10668,47.661028,-122.343782,MIDVALE AVE N,FREMONT,B
snd-10669,47.661029,-122.342163,STONE WAY N,FREMONT,B
snd-10670,47.660672,-122.342984,N ALLEN PL,FREMONT,B
snd-10671,47.660639,-122.366174,8TH AVE NW,FREMONT,B
snd-10672,47.660970,-122.366682,LEARY WAY NW,BALLARD SOUTH,B
snd-10673,47.661029,-122.340667,INTERLAKE AVE N,WALLINGFORD,B
snd-10674,47.660672,-122.341427,N ALLEN PL,WALLINGFORD,B
snd-10675,47.660664,-122.344180,N ALLEN PL,FREMONT,B
snd-10676,47.661001,-122.344563,WOODLAND PARK AVE N,FREMONT,B
snd-10677,47.660979,-122.347002,GREEN LAKE WAY N,FREMONT,B
snd-10678,47.660663,-122.347337,AURORA AVE N,FREMONT,B
snd-10679,47.660979,-122.346672,WINSLOW PL N,FREMONT,B
snd-10680,47.660567,-122.347007,N ALLEN PL,FREMONT,B
snd-10681,47.660976,-122.345618,WHITMAN AVE N,FREMONT,B
snd-10682,47.660566,-122.346150,N ALLEN PL,FREMONT,B
snd-10683,47.660566,-122.345090,N ALLEN PL,FREMONT,B
snd-10684,47.660348,-122.360793,3RD AVE NW,FREMONT,B
snd-10685,47.660850,-122.359577,BAKER AVE NW,FREMONT,B
snd-10686,47.660212,-122.360188,NW 44TH ST,FREMONT,B
snd-10687,47.660852,-122.358375,2ND AVE NW,FREMONT,B
snd-10688,47.660214,-122.358980,NW 44TH ST,FREMONT,B
snd-10689,47.660839,-122.355443,GREENWOOD AVE N,FREMONT,B
snd-10690,47.660811,-122.354376,PHINNEY AVE N,FREMONT,B
snd-10691,47.660223,-122.354913,N 44TH ST,FREMONT,B
snd-10692,47.660809,-122.353320,FRANCIS AVE N,FREMONT,B
snd-10693,47.660221,-122.353852,N 44TH ST,FREMONT,B
snd-10694,47.660808,-122.352060,DAYTON AVE N,FREMONT,B
snd-10695,47.660219,-122.352694,N 44TH ST,FREMONT,B
snd-10697,47.660806,-122.351005,EVANSTON AVE N,FREMONT,B
snd-10698,47.660218,-122.351536,N 44TH ST,FREMONT,B
snd-10699,47.660246,-122.366213,8TH AVE NW,FREMONT,B
snd-10700,47.660012,-122.366448,NW BRIGHT ST,BALLARD SOUTH,B
snd-10701,47.660248,-122.365972,LEARY WAY NW,FREMONT,B
snd-10702,47.660012,-122.365994,NW BRIGHT ST,FREMONT,B
snd-10703,47.660489,-122.350029,FREMONT AVE N,FREMONT,B
snd-10704,47.660216,-122.350518,N 44TH ST,FREMONT,B
snd-10705,47.660249,-122.363997,6TH AVE NW,FREMONT,B
snd-10706,47.660016,-122.364874,NW BRIGHT ST,FREMONT,B
snd-10707,47.660250,-122.362941,5TH AVE NW,FREMONT,B
snd-10708,47.660018,-122.363468,NW BRIGHT ST,FREMONT,B
snd-10709,47.660687,-122.370778,11TH AVE NW,BALLARD SOUTH,B
snd-10710,47.660855,-122.338571,WOODLAWN AVE N,WALLINGFORD,B
snd-10711,47.660853,-122.337379,DENSMORE AVE N,WALLINGFORD,B
snd-10712,47.660321,-122.337983,N 44TH ST,WALLINGFORD,B
snd-10713,47.660862,-122.336187,WALLINGFORD AVE N,WALLINGFORD,B
snd-10714,47.660315,-122.336789,N 44TH ST,WALLINGFORD,B
snd-10715,47.660852,-122.334987,BURKE AVE N,WALLINGFORD,B
snd-10716,47.660309,-122.335594,N 44TH ST,WALLINGFORD,B
snd-10717,47.660842,-122.333730,MERIDIAN AVE N,WALLINGFORD,B
snd-10718,47.660303,-122.334370,N 44TH ST,WALLINGFORD,B
snd-10719,47.660836,-122.332556,BAGLEY AVE N,WALLINGFORD,B
snd-10720,47.660294,-122.333153,N 44TH ST,WALLINGFORD,B
snd-10721,47.660831,-122.331363,CORLISS AVE N,WALLINGFORD,B
snd-10722,47.660289,-122.331967,N 44TH ST,WALLINGFORD,B
snd-10723,47.660405,-122.348636,LINDEN AVE N,FREMONT,B
snd-10724,47.660825,-122.330170,SUNNYSIDE AVE N,WALLINGFORD,B
snd-10725,47.660284,-122.330774,N 44TH ST,WALLINGFORD,B
snd-10726,47.660306,-122.347336,AURORA AVE N,FREMONT,B
snd-10727,47.660047,-122.347988,N 44TH ST,FREMONT,B
snd-10728,47.660820,-122.328977,EASTERN AVE N,WALLINGFORD,B
snd-10729,47.660278,-122.329581,N 44TH ST,WALLINGFORD,B
snd-10730,47.660806,-122.328269,1ST AVE NE,WALLINGFORD,B
snd-10731,47.660264,-122.328631,N 44TH ST,WALLINGFORD,B
snd-10732,47.660790,-122.327258,2ND AVE NE,WALLINGFORD,B
snd-10733,47.660238,-122.327772,NE 44TH ST,WALLINGFORD,B
snd-10734,47.660784,-122.326187,THACKERAY PL NE,WALLINGFORD,B
snd-10735,47.660221,-122.326731,NE 44TH ST,WALLINGFORD,B
snd-10736,47.660289,-122.344571,WOODLAND PARK AVE N,FREMONT,B
snd-10737,47.660777,-122.325116,LATONA AVE NE,WALLINGFORD,B
snd-10738,47.660214,-122.325660,NE 44TH ST,WALLINGFORD,B
snd-10739,47.660315,-122.343790,MIDVALE AVE N,FREMONT,B
snd-10740,47.659959,-122.344185,N 44TH ST,FREMONT,B
snd-10741,47.660771,-122.324045,4TH AVE NE,WALLINGFORD,B
snd-10742,47.660207,-122.324589,NE 44TH ST,WALLINGFORD,B
snd-10743,47.660316,-122.342199,STONE WAY N,FREMONT,B
snd-10744,47.659959,-122.343006,N 44TH ST,FREMONT,B
snd-10745,47.660765,-122.322964,5TH AVE NE,WALLINGFORD,B
snd-10746,47.660200,-122.323513,NE 44TH ST,WALLINGFORD,B
snd-10747,47.660316,-122.340676,INTERLAKE AVE N,WALLINGFORD,B
snd-10748,47.659960,-122.341449,N 44TH ST,WALLINGFORD,B
snd-10749,47.659805,-122.376222,BALLARD BR,BALLARD SOUTH,B
snd-10751,47.660502,-122.357242,1ST AVE NW,FREMONT,B
snd-10752,47.660049,-122.357630,NW 44TH ST,FREMONT,B
snd-10755,47.660492,-122.356103,PALATINE AVE N,FREMONT,B
snd-10756,47.659589,-122.356667,N 43RD ST,FREMONT,B
snd-10758,47.659473,-122.356705,N 43RD ST,FREMONT,B
snd-10759,47.659655,-122.365404,LEARY WAY NW,FREMONT,B
snd-10760,47.659812,-122.347335,AURORA AVE N,FREMONT,B
snd-10761,47.660073,-122.346683,WINSLOW PL N,FREMONT,B
snd-10762,47.659579,-122.347012,N 43RD ST,FREMONT,B
snd-10763,47.660072,-122.345628,WHITMAN AVE N,FREMONT,B
snd-10764,47.659579,-122.346162,N 43RD ST,FREMONT,B
snd-10766,47.659767,-122.344577,WOODLAND PARK AVE N,FREMONT,B
snd-10767,47.659577,-122.345107,N 43RD ST,FREMONT,B
snd-10770,47.659777,-122.350022,FREMONT AVE N,FREMONT,B
snd-10771,47.659692,-122.348644,LINDEN AVE N,FREMONT,B
snd-10772,47.659337,-122.349332,N 43RD ST,FREMONT,B
snd-10773,47.659456,-122.347335,AURORA AVE N,FREMONT,B
snd-10774,47.659334,-122.347991,N 43RD ST,FREMONT,B
snd-10775,47.659104,-122.366119,8TH AVE NW,BALLARD SOUTH,B
snd-10779,47.659120,-122.364885,LEARY WAY NW,FREMONT,B
snd-10780,47.658944,-122.364881,NW 43RD ST,FREMONT,B
snd-10781,47.659481,-122.363992,6TH AVE NW,FREMONT,B
snd-10782,47.658945,-122.364353,NW 43RD ST,FREMONT,B
snd-10783,47.659386,-122.344582,WOODLAND PARK AVE N,FREMONT,B
snd-10784,47.659483,-122.362937,5TH AVE NW,FREMONT,B
snd-10785,47.658946,-122.363462,NW 43RD ST,FREMONT,B
snd-10786,47.659575,-122.343798,MIDVALE AVE N,FREMONT,B
snd-10787,47.659194,-122.344193,N 43RD ST,FREMONT,B
snd-10788,47.659731,-122.361884,4TH AVE NW,FREMONT,B
snd-10789,47.658948,-122.362407,NW 43RD ST,FREMONT,B
snd-10790,47.659580,-122.360799,3RD AVE NW,FREMONT,B
snd-10791,47.658949,-122.361342,NW 43RD ST,FREMONT,B
snd-10792,47.659583,-122.359586,BAKER AVE NW,FREMONT,B
snd-10793,47.658951,-122.360197,NW 43RD ST,FREMONT,B
snd-10794,47.659571,-122.342237,STONE WAY N,WALLINGFORD,B
snd-10795,47.659187,-122.343030,N 43RD ST,FREMONT,B
snd-10796,47.659585,-122.358384,2ND AVE NW,FREMONT,B
snd-10797,47.658954,-122.358990,NW 43RD ST,FREMONT,B
snd-10798,47.659118,-122.357636,NW 43RD ST,FREMONT,B
snd-10799,47.659568,-122.340686,INTERLAKE AVE N,WALLINGFORD,B
snd-10800,47.659179,-122.341474,N 43RD ST,WALLINGFORD,B
snd-10801,47.659878,-122.355448,GREENWOOD AVE N,FREMONT,B
snd-10802,47.659173,-122.340202,N 43RD ST,WALLINGFORD,B
snd-10803,47.659592,-122.354384,PHINNEY AVE N,FREMONT,B
snd-10804,47.658963,-122.354922,N 43RD ST,FREMONT,B
snd-10805,47.659745,-122.338587,WOODLAWN AVE N,WALLINGFORD,B
snd-10806,47.659168,-122.339154,N 43RD ST,WALLINGFORD,B
snd-10807,47.659590,-122.353328,FRANCIS AVE N,FREMONT,B
snd-10808,47.658961,-122.353860,N 43RD ST,FREMONT,B
snd-10809,47.659738,-122.337395,DENSMORE AVE N,WALLINGFORD,B
snd-10810,47.659162,-122.337999,N 43RD ST,WALLINGFORD,B
snd-10811,47.659588,-122.352068,DAYTON AVE N,FREMONT,B
snd-10812,47.658956,-122.352700,N 43RD ST,FREMONT,B
snd-10813,47.659587,-122.351013,EVANSTON AVE N,FREMONT,B
snd-10814,47.658957,-122.351544,N 43RD ST,FREMONT,B
snd-10815,47.659732,-122.336200,WALLINGFORD AVE N,WALLINGFORD,B
snd-10816,47.659155,-122.336805,N 43RD ST,WALLINGFORD,B
snd-10817,47.659146,-122.350015,FREMONT AVE N,FREMONT,B
snd-10818,47.658955,-122.350515,N 43RD ST,FREMONT,B
snd-10819,47.659726,-122.335006,BURKE AVE N,WALLINGFORD,B
snd-10820,47.659149,-122.335611,N 43RD ST,WALLINGFORD,B
snd-10821,47.659713,-122.333755,MERIDIAN AVE N,WALLINGFORD,B
